date,portfolio_ret,daily_return
2020-08-10,-0.01707641101564534,-0.01707641101564534
2020-08-11,-0.025853974144575707,-0.025853974144575707
2020-08-12,0.05160925926595597,0.05160925926595597
2020-08-13,0.018699667211133076,0.018699667211133076
2020-08-14,0.0006532532341997515,0.0006532532341997515
2020-08-17,0.03933125890490948,0.03933125890490948
2020-08-18,0.0015705150822811651,0.0015705150822811651
2020-08-19,0.00014964383179195636,0.00014964383179195636
2020-08-20,0.010693667131248075,0.010693667131248075
2020-08-21,0.007512907981906925,0.007512907981906925
2020-08-24,-0.007055948241214816,-0.007055948241214816
2020-08-25,0.00895594628060021,0.00895594628060021
2020-08-26,0.02082192927993239,0.02082192927993239
2020-08-27,0.0002678473027578499,0.0002678473027578499
2020-08-28,0.0044441299159934024,0.0044441299159934024
2020-08-31,0.028727880232182403,0.028727880232182403
2020-09-01,-0.008069319386695667,-0.008069319386695667
2020-09-02,-0.004983145071289963,-0.004983145071289963
2020-09-03,-0.05857338314159405,-0.05857338314159405
2020-09-04,-0.007499009331221128,-0.007499009331221128
2020-09-08,-0.07536310470332293,-0.07536310470332293
2020-09-09,0.047591583850549644,0.047591583850549644
2020-09-10,-0.006341814118816002,-0.006341814118816002
2020-09-11,-0.0015457454663786725,-0.0015457454663786725
2020-09-14,0.0562621987723286,0.0562621987723286
2020-09-15,0.030690501762559143,0.030690501762559143
2020-09-16,-0.0025382342090031623,-0.0025382342090031623
2020-09-17,-0.02589480162261744,-0.02589480162261744
2020-09-18,0.013206060703465656,0.013206060703465656
2020-09-21,0.010377585070525717,0.010377585070525717
2020-09-22,-0.010510839218156678,-0.010510839218156678
2020-09-23,-0.0354394628734106,-0.0354394628734106
2020-09-24,9.285989134864619e-05,9.285989134864619e-05
2020-09-25,0.03891753181860975,0.03891753181860975
2020-09-28,0.024697345214267464,0.024697345214267464
2020-09-29,0.008481036274217556,0.008481036274217556
2020-09-30,0.015211115159980063,0.015211115159980063
2020-10-01,0.015784039600698064,0.015784039600698064
2020-10-02,-0.01719605664988004,-0.01719605664988004
2020-10-05,0.03114468454953533,0.03114468454953533
2020-10-06,-0.008309886574120658,-0.008309886574120658
2020-10-07,0.02963805496903094,0.02963805496903094
2020-10-08,-0.010801105732585416,-0.010801105732585416
2020-10-09,0.003832955524866722,0.003832955524866722
2020-10-12,0.00650676626877028,0.00650676626877028
2020-10-13,0.01346528239157288,0.01346528239157288
2020-10-14,-0.0025428512368985915,-0.0025428512368985915
2020-10-15,0.0005469895718604222,0.0005469895718604222
2020-10-16,-0.003458692157991169,-0.003458692157991169
2020-10-19,-0.012829176917965264,-0.012829176917965264
2020-10-20,0.0008216956667933679,0.0008216956667933679
2020-10-21,-0.03150428915215912,-0.03150428915215912
2020-10-22,0.010262342741999662,0.010262342741999662
2020-10-23,0.00652128576731932,0.00652128576731932
2020-10-26,-0.008038803449797943,-0.008038803449797943
2020-10-27,-0.017970884319240835,-0.017970884319240835
2020-10-28,-0.022238372646877117,-0.022238372646877117
2020-10-29,0.016621823412942445,0.016621823412942445
2020-10-30,-0.03223653355491836,-0.03223653355491836
2020-11-02,0.0054710852077957325,0.0054710852077957325
2020-11-03,0.003179215182982666,0.003179215182982666
2020-11-04,0.02084687986107395,0.02084687986107395
2020-11-05,0.04153855049575811,0.04153855049575811
2020-11-06,0.009933323173116196,0.009933323173116196
2020-11-09,-0.010789543097817853,-0.010789543097817853
2020-11-10,-0.02315866286664682,-0.02315866286664682
2020-11-11,0.0366242042081198,0.0366242042081198
2020-11-12,0.0010728846834623567,0.0010728846834623567
2020-11-13,-0.0005541689181158494,-0.0005541689181158494
2020-11-16,0.023460023734239794,0.023460023734239794
2020-11-17,-0.0018095945875953976,-0.0018095945875953976
2020-11-18,-0.002480084189659685,-0.002480084189659685
2020-11-19,0.023107932967380482,0.023107932967380482
2020-11-20,0.007983365144528836,0.007983365144528836
2020-11-23,0.016821830217758856,0.016821830217758856
2020-11-24,-0.0026809175210228027,-0.0026809175210228027
2020-11-25,0.026177570044604605,0.026177570044604605
2020-11-27,0.03659271511747572,0.03659271511747572
2020-11-30,0.02114042740468819,0.02114042740468819
2020-12-01,-0.01980872855113868,-0.01980872855113868
2020-12-02,0.004066388306924357,0.004066388306924357
2020-12-03,0.01074438139421033,0.01074438139421033
2020-12-04,0.0001341430176011885,0.0001341430176011885
2020-12-07,0.010234168764991971,0.010234168764991971
2020-12-08,0.02515955329197439,0.02515955329197439
2020-12-09,-0.03404115424426232,-0.03404115424426232
2020-12-10,0.00856994403118723,0.00856994403118723
2020-12-11,0.017432583934574596,0.017432583934574596
2020-12-14,0.011927985229025608,0.011927985229025608
2020-12-15,0.02369186775295118,0.02369186775295118
2020-12-16,-0.0037972062598473594,-0.0037972062598473594
2020-12-17,0.010905717351279624,0.010905717351279624
2020-12-18,-0.0006918320550198402,-0.0006918320550198402
2020-12-21,0.007260771998895619,0.007260771998895619
2020-12-22,-0.002293677505505777,-0.002293677505505777
2020-12-23,0.0022721583191714257,0.0022721583191714257
2020-12-24,-0.005334999178998148,-0.005334999178998148
2020-12-28,-0.028071647162808824,-0.028071647162808824
2020-12-29,-0.007352164839624465,-0.007352164839624465
2020-12-30,0.006807097894999537,0.006807097894999537
2020-12-31,-0.015818713966549956,-0.015818713966549956
2021-01-04,-0.0042342775781794555,-0.0042342775781794555
2021-01-05,0.01727975736770111,0.01727975736770111
2021-01-06,0.03995720829114315,0.03995720829114315
2021-01-07,0.0155917369002364,0.0155917369002364
2021-01-08,-0.00273178824837573,-0.00273178824837573
2021-01-11,0.021463537607063127,0.021463537607063127
2021-01-12,0.027266100218023014,0.027266100218023014
2021-01-13,0.023938534848305874,0.023938534848305874
2021-01-14,0.03700916499379877,0.03700916499379877
2021-01-15,-0.041784625880177284,-0.041784625880177284
2021-01-19,0.01775723728454657,0.01775723728454657
2021-01-20,0.0037135845676922394,0.0037135845676922394
2021-01-21,0.03444307909171369,0.03444307909171369
2021-01-22,0.027472727443092954,0.027472727443092954
2021-01-25,0.01967246805371451,0.01967246805371451
2021-01-26,0.033567740172301866,0.033567740172301866
2021-01-27,0.0578476213605544,0.0578476213605544
2021-01-28,0.011664010163739923,0.011664010163739923
2021-01-29,0.03626660291527824,0.03626660291527824
2021-02-01,-0.025928311737101525,-0.025928311737101525
2021-02-02,-0.01697825386528376,-0.01697825386528376
2021-02-03,0.01152587759246748,0.01152587759246748
2021-02-04,-0.0015982576984437842,-0.0015982576984437842
2021-02-05,0.023969652903747155,0.023969652903747155
2021-02-08,0.013636886338613265,0.013636886338613265
2021-02-09,-0.014534281949750493,-0.014534281949750493
2021-02-10,0.0017344238369949036,0.0017344238369949036
2021-02-11,0.005864405056092788,0.005864405056092788
2021-02-12,0.01544895505403503,0.01544895505403503
2021-02-16,-0.025888598482998047,-0.025888598482998047
2021-02-17,-0.010653666844988974,-0.010653666844988974
2021-02-18,-0.02884724055125078,-0.02884724055125078
2021-02-19,0.01936939427992033,0.01936939427992033
2021-02-22,-0.0474228338757936,-0.0474228338757936
2021-02-23,-0.010927421955529473,-0.010927421955529473
2021-02-24,0.06264279573945822,0.06264279573945822
2021-02-25,-0.017075272355912514,-0.017075272355912514
2021-02-26,0.033553991708981844,0.033553991708981844
2021-03-01,0.03777131724427504,0.03777131724427504
2021-03-02,-0.03817092227590381,-0.03817092227590381
2021-03-03,-0.050438937541858075,-0.050438937541858075
2021-03-04,-0.026349801287147246,-0.026349801287147246
2021-03-05,-0.008407035086637708,-0.008407035086637708
2021-03-08,-0.01276105951578611,-0.01276105951578611
2021-03-09,0.0756695024206353,0.0756695024206353
2021-03-10,0.009068368900177391,0.009068368900177391
2021-03-11,0.05088016392383239,0.05088016392383239
2021-03-12,-0.007751013520060802,-0.007751013520060802
2021-03-15,0.017506172995926994,0.017506172995926994
2021-03-16,-0.007346016801358634,-0.007346016801358634
2021-03-17,-0.007437212821489363,-0.007437212821489363
2021-03-18,-0.05095226808767761,-0.05095226808767761
2021-03-19,0.022494621336351838,0.022494621336351838
2021-03-22,0.010865472931353285,0.010865472931353285
2021-03-23,-0.028874180818562488,-0.028874180818562488
2021-03-24,-0.053570710864457444,-0.053570710864457444
2021-03-25,0.03441346195370249,0.03441346195370249
2021-03-26,0.005615207979892686,0.005615207979892686
2021-03-29,-0.0393868964243895,-0.0393868964243895
2021-03-30,0.009490705570219006,0.009490705570219006
2021-03-31,0.00728472097597167,0.00728472097597167
2021-04-01,0.010299801700295822,0.010299801700295822
2021-04-05,-0.01893167082908623,-0.01893167082908623
2021-04-06,0.0037001705646769675,0.0037001705646769675
2021-04-07,-0.0203464142021823,-0.0203464142021823
2021-04-08,-0.008314605767533196,-0.008314605767533196
2021-04-09,-0.025964633622582334,-0.025964633622582334
2021-04-12,-0.04384938717157429,-0.04384938717157429
2021-04-13,0.010428093392991632,0.010428093392991632
2021-04-14,0.07387457416018632,0.07387457416018632
2021-04-15,-0.02304660316634428,-0.02304660316634428
2021-04-16,0.003146614227344337,0.003146614227344337
2021-04-19,0.010022441811351226,0.010022441811351226
2021-04-20,-0.0211692193053081,-0.0211692193053081
2021-04-21,0.013262206270177011,0.013262206270177011
2021-04-22,-0.016566564677660003,-0.016566564677660003
2021-04-23,0.007502902911417851,0.007502902911417851
2021-04-26,0.05080155409070528,0.05080155409070528
2021-04-27,0.02414450283273074,0.02414450283273074
2021-04-28,-0.006106248667036144,-0.006106248667036144
2021-04-29,-0.010783126322937061,-0.010783126322937061
2021-04-30,-0.007907949551119972,-0.007907949551119972
2021-05-03,-0.021783794001728397,-0.021783794001728397
2021-05-04,-0.006836095188223465,-0.006836095188223465
2021-05-05,-0.0034934344415221462,-0.0034934344415221462
2021-05-06,-0.002545624308038218,-0.002545624308038218
2021-05-07,0.004260961928525994,0.004260961928525994
2021-05-10,-0.048085191015227964,-0.048085191015227964
2021-05-11,0.014730419329113233,0.014730419329113233
2021-05-12,-0.01083606871320397,-0.01083606871320397
2021-05-13,0.050380223980479234,0.050380223980479234
2021-05-14,-0.0006681182333692515,-0.0006681182333692515
2021-05-17,0.05548194289094767,0.05548194289094767
2021-05-18,0.00031344608994731,0.00031344608994731
2021-05-19,-0.02679102820099863,-0.02679102820099863
2021-05-20,0.008076652396766871,0.008076652396766871
2021-05-21,0.014304360058107958,0.014304360058107958
2021-05-24,0.008537375407750271,0.008537375407750271
2021-05-25,0.06336358516791082,0.06336358516791082
2021-05-26,0.06732665908147817,0.06732665908147817
2021-05-27,0.01993824050320428,0.01993824050320428
2021-05-28,-0.05037327739873793,-0.05037327739873793
2021-06-01,0.05230324019114688,0.05230324019114688
2021-06-02,0.05466217439948725,0.05466217439948725
2021-06-03,-0.037268613276521007,-0.037268613276521007
2021-06-04,-0.015025426531086438,-0.015025426531086438
2021-06-07,0.055654513018411116,0.055654513018411116
2021-06-08,0.029257193128629067,0.029257193128629067
2021-06-09,0.0026385392561354775,0.0026385392561354775
2021-06-10,-0.10612936118542551,-0.10612936118542551
2021-06-11,0.026372759859842814,0.026372759859842814
2021-06-14,-0.010543445948485426,-0.010543445948485426
2021-06-15,-0.014887401371425572,-0.014887401371425572
2021-06-16,0.0007355852146909492,0.0007355852146909492
2021-06-17,-0.0009009442612213706,-0.0009009442612213706
2021-06-18,-0.018219803523954192,-0.018219803523954192
2021-06-21,-0.021424029823322373,-0.021424029823322373
2021-06-22,0.044696449211295536,0.044696449211295536
2021-06-23,-0.00011678552373657223,-0.00011678552373657223
2021-06-24,-0.01025486095670008,-0.01025486095670008
2021-06-25,-0.0036875810993156873,-0.0036875810993156873
2021-06-28,0.008601742112688687,0.008601742112688687
2021-06-29,-0.002205897408914274,-0.002205897408914274
2021-06-30,0.020116322576362297,0.020116322576362297
2021-07-01,-0.024596508846529405,-0.024596508846529405
2021-07-02,-0.0065854991172869,-0.0065854991172869
2021-07-06,-0.019452627651435017,-0.019452627651435017
2021-07-07,-0.03239224621747619,-0.03239224621747619
2021-07-08,-0.007442098813067099,-0.007442098813067099
2021-07-09,0.01720597763172119,0.01720597763172119
2021-07-12,-0.0008305618752585927,-0.0008305618752585927
2021-07-13,-0.03960737638630014,-0.03960737638630014
2021-07-14,-0.04746131598012948,-0.04746131598012948
2021-07-15,-0.008496474636279087,-0.008496474636279087
2021-07-16,-0.009725337996389057,-0.009725337996389057
2021-07-19,0.0008931498124881195,0.0008931498124881195
2021-07-20,0.07795034268648561,0.07795034268648561
2021-07-21,0.005271304289557766,0.005271304289557766
2021-07-22,-0.02491489428690701,-0.02491489428690701
2021-07-23,0.004824224531446431,0.004824224531446431
2021-07-26,0.02145696810607002,0.02145696810607002
2021-07-27,-0.022428782031668978,-0.022428782031668978
2021-07-28,-0.028653993885349626,-0.028653993885349626
2021-07-29,-0.00868087583260791,-0.00868087583260791
2021-07-30,-0.01472118343614455,-0.01472118343614455
2021-08-02,-0.014633269634093915,-0.014633269634093915
2021-08-03,-0.010218826809875538,-0.010218826809875538
2021-08-04,-0.03910485663716544,-0.03910485663716544
2021-08-05,0.03490992582153688,0.03490992582153688
2021-08-06,0.0017786351888622797,0.0017786351888622797
2021-08-09,0.02899737633123339,0.02899737633123339
2021-08-10,0.0099879857270227,0.0099879857270227
2021-08-11,0.005433685666334533,0.005433685666334533
2021-08-12,0.012483732426259504,0.012483732426259504
2021-08-13,-0.007916141034236988,-0.007916141034236988
2021-08-16,-0.00462562811250548,-0.00462562811250548
2021-08-17,-0.02033599275078026,-0.02033599275078026
2021-08-18,-0.022597788233268995,-0.022597788233268995
2021-08-19,-0.018119506693213636,-0.018119506693213636
2021-08-20,0.03661974614901123,0.03661974614901123
2021-08-23,0.03265476914588583,0.03265476914588583
2021-08-24,0.1616318180378942,0.1616318180378942
2021-08-25,-0.02042579568396344,-0.02042579568396344
2021-08-26,0.012354328147575783,0.012354328147575783
2021-08-27,0.016994857453143587,0.016994857453143587
2021-08-30,0.01023623708772776,0.01023623708772776
2021-08-31,0.017812831069552587,0.017812831069552587
2021-09-01,-0.009904223460459034,-0.009904223460459034
2021-09-02,0.012652399649176048,0.012652399649176048
2021-09-03,-0.02475637427396964,-0.02475637427396964
2021-09-07,-0.015223353534481246,-0.015223353534481246
2021-09-08,-0.009467666220400215,-0.009467666220400215
2021-09-09,0.010757477176471995,0.010757477176471995
2021-09-10,-0.026042097805951743,-0.026042097805951743
2021-09-13,0.03156165349389009,0.03156165349389009
2021-09-14,-0.018917870967817652,-0.018917870967817652
2021-09-15,0.021564455628955124,0.021564455628955124
2021-09-16,0.007080083069155047,0.007080083069155047
2021-09-17,-0.006497128988404325,-0.006497128988404325
2021-09-20,-0.03881094430674965,-0.03881094430674965
2021-09-21,-0.010371604614287044,-0.010371604614287044
2021-09-22,0.013189050743495757,0.013189050743495757
2021-09-23,0.016845057862531657,0.016845057862531657
2021-09-24,-0.020851976083394272,-0.020851976083394272
2021-09-27,0.016074447411578176,0.016074447411578176
2021-09-28,-0.03491444381515899,-0.03491444381515899
2021-09-29,-0.007912107213691013,-0.007912107213691013
2021-09-30,-0.01975681432169459,-0.01975681432169459
2021-10-01,0.010671483037117239,0.010671483037117239
2021-10-04,-0.017983596196685173,-0.017983596196685173
2021-10-05,0.003778194372994606,0.003778194372994606
2021-10-06,-0.013833524653422365,-0.013833524653422365
2021-10-07,0.011431673437977023,0.011431673437977023
2021-10-08,-0.004378111253269184,-0.004378111253269184
2021-10-11,0.014047146989812387,0.014047146989812387
2021-10-12,-0.004818797506920618,-0.004818797506920618
2021-10-13,0.030252798048904933,0.030252798048904933
2021-10-14,0.004827308985727966,0.004827308985727966
2021-10-15,0.00438427991619788,0.00438427991619788
2021-10-18,0.016396777984231163,0.016396777984231163
2021-10-19,-0.00032745224535071825,-0.00032745224535071825
2021-10-20,-0.006221117957753385,-0.006221117957753385
2021-10-21,-0.012409189262932668,-0.012409189262932668
2021-10-22,-0.03777137025118306,-0.03777137025118306
2021-10-25,0.022928341198193935,0.022928341198193935
2021-10-26,0.011392827447083321,0.011392827447083321
2021-10-27,-0.026047316097665175,-0.026047316097665175
2021-10-28,0.03790050102469373,0.03790050102469373
2021-10-29,0.0006919153758675623,0.0006919153758675623
2021-11-01,0.06377300524555213,0.06377300524555213
2021-11-02,0.02204502043894652,0.02204502043894652
2021-11-03,0.043440566619625566,0.043440566619625566
2021-11-04,-0.009146497027715573,-0.009146497027715573
2021-11-05,-0.009581486682672273,-0.009581486682672273
2021-11-08,0.013823214138171436,0.013823214138171436
2021-11-09,-0.02916279348646906,-0.02916279348646906
2021-11-10,-0.03093717449834848,-0.03093717449834848
2021-11-11,0.02661583380783826,0.02661583380783826
2021-11-12,-0.004522406654246399,-0.004522406654246399
2021-11-15,0.016133405481320726,0.016133405481320726
2021-11-16,-0.008049037175108935,-0.008049037175108935
2021-11-17,0.001286051116914596,0.001286051116914596
2021-11-18,0.008720998631734688,0.008720998631734688
2021-11-19,0.0449249229322934,0.0449249229322934
2021-11-22,0.049546503945837504,0.049546503945837504
2021-11-23,-0.07838203614239339,-0.07838203614239339
2021-11-24,-0.008276342816720957,-0.008276342816720957
2021-11-26,-0.038637210634109104,-0.038637210634109104
2021-11-29,0.011755202500816115,0.011755202500816115
2021-11-30,-0.035102704978452776,-0.035102704978452776
2021-12-01,-0.05097836127407135,-0.05097836127407135
2021-12-02,0.010335130267596807,0.010335130267596807
2021-12-03,-0.02897266715783163,-0.02897266715783163
2021-12-06,0.0006175883158143127,0.0006175883158143127
2021-12-07,0.04063079105157202,0.04063079105157202
2021-12-08,-0.003862467007159905,-0.003862467007159905
2021-12-09,-0.038018853705228006,-0.038018853705228006
2021-12-10,0.0022021117450962734,0.0022021117450962734
2021-12-13,-0.06610934610431057,-0.06610934610431057
2021-12-14,0.02346148382102847,0.02346148382102847
2021-12-15,0.0041136803324389095,0.0041136803324389095
2021-12-16,-0.008942187366325361,-0.008942187366325361
2021-12-17,0.022153198301058368,0.022153198301058368
2021-12-20,-0.017237050277377458,-0.017237050277377458
2021-12-21,0.03477151517285987,0.03477151517285987
2021-12-22,-0.0068301199405933904,-0.0068301199405933904
2021-12-23,-0.0020535446249768533,-0.0020535446249768533
2021-12-27,0.004785793021606948,0.004785793021606948
2021-12-28,-0.007903161330496278,-0.007903161330496278
2021-12-29,0.017157817934273838,0.017157817934273838
2021-12-30,0.0010737319558374566,0.0010737319558374566
2021-12-31,-0.014582403441559517,-0.014582403441559517
2022-01-03,0.02974170094733163,0.02974170094733163
2022-01-04,0.015115010641676065,0.015115010641676065
2022-01-05,-0.054198097858705496,-0.054198097858705496
2022-01-06,0.019475252042095787,0.019475252042095787
2022-01-07,0.023447014569364006,0.023447014569364006
2022-01-10,-0.027444773134768063,-0.027444773134768063
2022-01-11,0.014436002914298949,0.014436002914298949
2022-01-12,-0.00312581059754653,-0.00312581059754653
2022-01-13,-0.016968787882222232,-0.016968787882222232
2022-01-14,-0.008908910725132347,-0.008908910725132347
2022-01-18,-0.03304699885024587,-0.03304699885024587
2022-01-19,-0.021176110328093533,-0.021176110328093533
2022-01-20,-0.0339300412798648,-0.0339300412798648
2022-01-21,-0.011471019791245308,-0.011471019791245308
2022-01-24,0.002393454967558894,0.002393454967558894
2022-01-25,-0.0038355699915724665,-0.0038355699915724665
2022-01-26,0.002241015418587698,0.002241015418587698
2022-01-27,-0.031117894538273197,-0.031117894538273197
2022-01-28,0.02693766371830018,0.02693766371830018
2022-01-31,0.03640560515869434,0.03640560515869434
2022-02-01,0.03365906399263011,0.03365906399263011
2022-02-02,-0.02631139318175115,-0.02631139318175115
2022-02-03,-0.005216825267734484,-0.005216825267734484
2022-02-04,0.018615288916054348,0.018615288916054348
2022-02-07,-0.0011167968010595561,-0.0011167968010595561
2022-02-08,0.04043580846064136,0.04043580846064136
2022-02-09,0.03255970289489125,0.03255970289489125
2022-02-10,-0.00883820175494159,-0.00883820175494159
2022-02-11,0.0008189167858405656,0.0008189167858405656
2022-02-14,-0.024934783356032778,-0.024934783356032778
2022-02-15,0.03355850577914994,0.03355850577914994
2022-02-16,0.013299789642104804,0.013299789642104804
2022-02-17,-0.02004815889488898,-0.02004815889488898
2022-02-18,-0.019086950221388645,-0.019086950221388645
2022-02-22,-0.015394688398205549,-0.015394688398205549
2022-02-23,-0.013945799537978951,-0.013945799537978951
2022-02-24,0.023393417391476136,0.023393417391476136
2022-02-25,0.01698684677880842,0.01698684677880842
2022-02-28,0.013613930337670367,0.013613930337670367
2022-03-01,-0.014522520289360678,-0.014522520289360678
2022-03-02,0.02038544924967199,0.02038544924967199
2022-03-03,-0.014394900488832633,-0.014394900488832633
2022-03-04,-0.0026904160483921585,-0.0026904160483921585
2022-03-07,-0.037436592094624244,-0.037436592094624244
2022-03-08,0.007124421161104207,0.007124421161104207
2022-03-09,0.011904213742159095,0.011904213742159095
2022-03-10,0.010998196018710498,0.010998196018710498
2022-03-11,-0.019158672915137974,-0.019158672915137974
2022-03-14,-0.035833792129126296,-0.035833792129126296
2022-03-15,0.01025565688834289,0.01025565688834289
2022-03-16,0.02202312804424644,0.02202312804424644
2022-03-17,0.04011431770238947,0.04011431770238947
2022-03-18,0.004820967441671277,0.004820967441671277
2022-03-21,0.030914955794683903,0.030914955794683903
2022-03-22,0.0375430677673222,0.0375430677673222
2022-03-23,0.023604617135753337,0.023604617135753337
2022-03-24,0.0047099115334260115,0.0047099115334260115
2022-03-25,0.01743879534335746,0.01743879534335746
2022-03-28,0.010238531858178107,0.010238531858178107
2022-03-29,0.005490055541269754,0.005490055541269754
2022-03-30,-0.011939929531198367,-0.011939929531198367
2022-03-31,-0.01791192374833545,-0.01791192374833545
2022-04-01,0.01493777530042821,0.01493777530042821
2022-04-04,-0.00041872904913791136,-0.00041872904913791136
2022-04-05,-0.024404386193899764,-0.024404386193899764
2022-04-06,-0.003128548995578915,-0.003128548995578915
2022-04-07,0.004381780736167027,0.004381780736167027
2022-04-08,0.01255422941198242,0.01255422941198242
2022-04-11,-0.01433662450276868,-0.01433662450276868
2022-04-12,0.014408445233206741,0.014408445233206741
2022-04-13,0.020258474779074186,0.020258474779074186
2022-04-14,0.00042705912775467753,0.00042705912775467753
2022-04-18,0.01159858603040849,0.01159858603040849
2022-04-19,-0.00039573086804664027,-0.00039573086804664027
2022-04-20,0.00594148530240788,0.00594148530240788
2022-04-21,-0.039312282131373576,-0.039312282131373576
2022-04-22,-0.043361860890900585,-0.043361860890900585
2022-04-25,-0.010591928298049917,-0.010591928298049917
2022-04-26,-0.036106625184731844,-0.036106625184731844
2022-04-27,0.005051004161095728,0.005051004161095728
2022-04-28,0.014445072226039541,0.014445072226039541
2022-04-29,-0.03173428241554377,-0.03173428241554377
2022-05-02,-0.0011709202632124863,-0.0011709202632124863
2022-05-03,0.03057547105539327,0.03057547105539327
2022-05-04,0.03754012426890739,0.03754012426890739
2022-05-05,-0.038802065449240725,-0.038802065449240725
2022-05-06,0.001459637563049723,0.001459637563049723
2022-05-09,-0.09796635043332802,-0.09796635043332802
2022-05-10,0.005423288913852494,0.005423288913852494
2022-05-11,0.004226175122086752,0.004226175122086752
2022-05-12,-0.0034829714774622274,-0.0034829714774622274
2022-05-13,0.037473674184078445,0.037473674184078445
2022-05-16,0.008370092518370346,0.008370092518370346
2022-05-17,0.029761388892692142,0.029761388892692142
2022-05-18,-0.03633187220061502,-0.03633187220061502
2022-05-19,0.007783561210964487,0.007783561210964487
2022-05-20,-0.0009459201930431198,-0.0009459201930431198
2022-05-23,0.022631454035784215,0.022631454035784215
2022-05-24,-0.011691209035404082,-0.011691209035404082
2022-05-25,0.022875987098363974,0.022875987098363974
2022-05-26,0.03492079056436417,0.03492079056436417
2022-05-27,0.026687074043160165,0.026687074043160165
2022-05-31,-0.008918258998841798,-0.008918258998841798
2022-06-01,0.005788701574050497,0.005788701574050497
2022-06-02,0.004665548771038985,0.004665548771038985
2022-06-03,-0.0030300576706299154,-0.0030300576706299154
2022-06-06,0.003064404190491724,0.003064404190491724
2022-06-07,0.01893524726331413,0.01893524726331413
2022-06-08,-0.0020712522871387516,-0.0020712522871387516
2022-06-09,-0.005389807743306523,-0.005389807743306523
2022-06-10,-0.02671816436678686,-0.02671816436678686
2022-06-13,-0.044334130325858964,-0.044334130325858964
2022-06-14,0.004034311860417784,0.004034311860417784
2022-06-15,0.006160465762060064,0.006160465762060064
2022-06-16,-0.07089372507058225,-0.07089372507058225
2022-06-17,-0.032224740603088255,-0.032224740603088255
2022-06-21,0.021767785061444597,0.021767785061444597
2022-06-22,-0.02948922752108648,-0.02948922752108648
2022-06-23,-0.03420517278195269,-0.03420517278195269
2022-06-24,0.02655459665784362,0.02655459665784362
2022-06-27,0.02734637632996646,0.02734637632996646
2022-06-28,0.010204515299122275,0.010204515299122275
2022-06-29,-0.03599908477033673,-0.03599908477033673
2022-06-30,-0.024547157240012586,-0.024547157240012586
2022-07-01,0.010827185070066844,0.010827185070066844
2022-07-05,-0.045693730979135046,-0.045693730979135046
2022-07-06,-0.016233265661498124,-0.016233265661498124
2022-07-07,0.04737611273253429,0.04737611273253429
2022-07-08,-0.0008697148199110147,-0.0008697148199110147
2022-07-11,-0.010857306525439567,-0.010857306525439567
2022-07-12,-0.007366700824458122,-0.007366700824458122
2022-07-13,0.004147546402963833,0.004147546402963833
2022-07-14,-0.025726630790257683,-0.025726630790257683
2022-07-15,0.01987629671245874,0.01987629671245874
2022-07-18,0.021210532912111568,0.021210532912111568
2022-07-19,0.040914912670065605,0.040914912670065605
2022-07-20,0.026230353771950012,0.026230353771950012
2022-07-21,-0.012490976423273834,-0.012490976423273834
2022-07-22,-0.01318083021720079,-0.01318083021720079
2022-07-25,0.04299304630588883,0.04299304630588883
2022-07-26,0.0066703616813656545,0.0066703616813656545
2022-07-27,0.019688370312151236,0.019688370312151236
2022-07-28,-0.0007167996300175587,-0.0007167996300175587
2022-07-29,0.0280345535161779,0.0280345535161779
2022-08-01,-0.009511320921252198,-0.009511320921252198
2022-08-02,-0.00926736045272253,-0.00926736045272253
2022-08-03,-0.021232023936337878,-0.021232023936337878
2022-08-04,-0.03349685814054554,-0.03349685814054554
2022-08-05,0.02055731189509805,0.02055731189509805
2022-08-08,-4.012311542183158e-05,-4.012311542183158e-05
2022-08-09,0.02274794699504569,0.02274794699504569
2022-08-10,0.018566578769119182,0.018566578769119182
2022-08-11,0.039709643788638165,0.039709643788638165
2022-08-12,0.009769719924246727,0.009769719924246727
2022-08-15,-0.017291616130455715,-0.017291616130455715
2022-08-16,0.0097962859242864,0.0097962859242864
2022-08-17,0.0047828634537960945,0.0047828634537960945
2022-08-18,0.022853168442932895,0.022853168442932895
2022-08-19,0.0023618867579039606,0.0023618867579039606
2022-08-22,-0.0011486579047053549,-0.0011486579047053549
2022-08-23,0.01698937091247159,0.01698937091247159
2022-08-24,0.022292453196095643,0.022292453196095643
2022-08-25,0.005548474802625814,0.005548474802625814
2022-08-26,-0.01729781363801307,-0.01729781363801307
2022-08-29,0.014356822153540007,0.014356822153540007
2022-08-30,-0.03967805856701872,-0.03967805856701872
2022-08-31,-0.007139945587799663,-0.007139945587799663
2022-09-01,-0.015343736716907887,-0.015343736716907887
2022-09-02,0.005490279034610536,0.005490279034610536
2022-09-06,-0.015559303481036412,-0.015559303481036412
2022-09-07,0.004987882705318685,0.004987882705318685
2022-09-08,0.008775491783605135,0.008775491783605135
2022-09-09,0.010133800195026995,0.010133800195026995
2022-09-12,0.015908269673056613,0.015908269673056613
2022-09-13,-0.04045037329237257,-0.04045037329237257
2022-09-14,0.014922675958018812,0.014922675958018812
2022-09-15,-0.02254369416293233,-0.02254369416293233
2022-09-16,-0.026571577914141713,-0.026571577914141713
2022-09-19,0.011921815479187352,0.011921815479187352
2022-09-20,-0.009082594566101818,-0.009082594566101818
2022-09-21,-0.017979362522692457,-0.017979362522692457
